Id,PID,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod/Add,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SalePrice,HouseAge,TotalArea,QualMetric,TotalBaths,PorchArea,Neighborhood_Edwards,Neighborhood_IDOTRR,Neighborhood_NAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_Somerst,Neighborhood_StoneBr,MSSubClass_30,MSSubClass_50,MSSubClass_60,mansion,SalePriceLog
2125,907135050,20,RL,60.0,8428,Pave,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,4,PConc,4.0,4.0,1.0,6.0,420.0,1.0,0.0,570.0,990.0,GasA,5.0,1,SBrkr,990,0,0,990,1.0,0.0,1,0,3,1,3.0,5,Typ,0,Detchd,1995.0,1.0,1.0,384.0,3.0,3.0,Y,256,0,0,0,0,0,0,7,2007,WD ,146000,25,1562.40705,10.927709,2.0,256,0,0,0,0,0,0,0,0,0,0,0,0,11.891361900690473
1489,908102260,20,RL,75.0,9937,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,4.0,3,CBlock,3.0,3.0,1.0,4.0,830.0,2.0,290.0,136.0,1256.0,GasA,4.0,1,SBrkr,1256,0,0,1256,1.0,0.0,1,1,3,1,3.0,6,Typ,0,Attchd,1965.0,3.0,1.0,276.0,3.0,3.0,Y,736,68,0,0,0,0,0,6,2008,WD ,147500,54,1844.8840480000001,10.961548,2.5,804,1,0,0,0,0,0,0,0,0,0,0,0,11.901583454762012
2383,528110050,20,RL,107.0,13891,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,,5.0,3,PConc,5.0,4.0,4.0,6.0,1386.0,1.0,0.0,690.0,2076.0,GasA,5.0,1,SBrkr,2076,0,0,2076,1.0,0.0,2,1,2,1,5.0,7,Typ,1,Attchd,2006.0,3.0,3.0,850.0,3.0,3.0,Y,216,229,0,0,0,0,0,9,2006,New,465000,13,3305.4286879999995,18.416015,3.5,445,0,0,0,0,1,0,0,0,0,0,0,0,13.049792684569493
983,923275040,85,RL,,9101,Pave,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,3.0,4,PConc,4.0,3.0,3.0,6.0,1097.0,1.0,0.0,0.0,1097.0,GasA,5.0,1,SBrkr,1110,0,0,1110,1.0,0.0,1,0,1,1,4.0,4,Typ,1,Attchd,1978.0,3.0,2.0,602.0,3.0,3.0,Y,303,30,0,0,0,0,0,7,2009,WD ,165500,41,1855.1054450000001,11.620045,2.0,333,0,0,0,0,0,0,0,0,0,0,0,0,12.016726473799254
1325,902406090,50,RM,81.0,12150,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,BrkFace,335.0,3.0,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1050.0,1050.0,GasA,5.0,0,FuseF,1050,745,0,1795,0.0,0.0,2,0,4,1,3.0,7,Typ,0,Attchd,1954.0,1.0,1.0,352.0,2.0,3.0,Y,0,0,0,0,0,0,0,11,2008,WD ,131500,65,2140.4495,10.249402,2.0,0,0,0,0,0,0,1,0,0,0,1,0,0,11.786762130599957
1378,905102170,20,RL,70.0,11200,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,None,0.0,3.0,3,CBlock,3.0,3.0,1.0,3.0,906.0,1.0,0.0,134.0,1040.0,GasA,5.0,1,SBrkr,1040,0,0,1040,1.0,0.0,1,0,3,1,3.0,5,Typ,0,Detchd,1965.0,1.0,1.0,384.0,3.0,3.0,Y,0,0,0,0,0,0,0,2,2008,WD ,129500,54,1628.7052,10.249402,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.771436160121729
1537,909281110,70,RL,100.0,9670,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,6,1935,1950,Gable,CompShg,BrkFace,Stucco,Stone,40.0,3.0,3,PConc,3.0,2.0,1.0,2.0,210.0,1.0,0.0,398.0,608.0,GasA,3.0,1,SBrkr,983,890,0,1873,0.0,0.0,1,1,4,1,3.0,9,Typ,2,Detchd,1935.0,3.0,2.0,786.0,2.0,3.0,Y,0,0,207,0,0,0,0,6,2008,WD ,257076,84,2199.050794,12.650023000000001,1.5,207,0,0,0,0,0,0,0,0,0,0,0,0,12.45712704000522
905,909101140,50,RL,60.0,10998,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,3,CBlock,3.0,3.0,1.0,2.0,408.0,4.0,420.0,156.0,984.0,GasA,5.0,1,SBrkr,984,620,0,1604,0.0,0.0,2,0,3,1,3.0,6,Min2,0,Detchd,1977.0,1.0,2.0,660.0,3.0,3.0,Y,0,68,0,0,0,0,0,7,2009,WD ,117000,78,2166.089352,10.249402,2.0,68,1,0,0,0,0,0,0,0,0,1,0,0,11.669929213779893
1532,909275050,70,RL,60.0,7200,Pave,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,None,0.0,3.0,2,BrkTil,4.0,3.0,1.0,1.0,0.0,1.0,0.0,776.0,776.0,GasA,3.0,1,SBrkr,851,651,0,1502,0.0,0.0,1,1,3,1,3.0,6,Typ,1,Attchd,1931.0,2.0,1.0,270.0,3.0,3.0,P,0,0,112,0,0,0,0,2,2008,WD ,149000,88,1710.5697760000003,12.528123,1.5,112,0,0,0,0,0,0,0,0,0,0,0,0,11.911701584927597
132,534475100,20,RL,80.0,9920,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,3.0,3,CBlock,3.0,3.0,1.0,3.0,354.0,2.0,290.0,412.0,1056.0,GasA,3.0,1,SBrkr,1063,0,0,1063,1.0,0.0,1,0,3,1,3.0,6,Typ,0,Attchd,1954.0,2.0,1.0,280.0,3.0,3.0,Y,0,0,164,0,0,0,0,2,2010,WD ,128000,65,1587.1717939999999,10.249402,2.0,164,0,0,1,0,0,0,0,0,0,0,0,0,11.759785542901755
1078,528188090,160,RL,36.0,2448,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4.0,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,764.0,764.0,GasA,5.0,1,SBrkr,764,862,0,1626,0.0,0.0,2,1,2,1,4.0,6,Typ,0,BuiltIn,2003.0,2.0,2.0,474.0,3.0,3.0,Y,0,27,0,0,0,0,0,10,2008,WD ,155000,16,1922.1104680000003,13.932604999999999,2.5,27,0,0,0,0,1,0,0,0,0,0,0,0,11.951180395901384
2511,533221080,160,FV,,2998,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,4.0,3,PConc,4.0,3.0,1.0,6.0,353.0,1.0,0.0,403.0,756.0,GasA,5.0,1,SBrkr,768,756,0,1524,0.0,0.0,2,1,2,1,4.0,4,Typ,0,Detchd,2000.0,1.0,2.0,440.0,3.0,3.0,Y,0,32,0,0,0,0,0,6,2006,WD ,166000,19,1823.872012,13.132398,2.5,32,0,0,0,0,0,0,1,0,0,0,0,0,12.01974306733868
912,909250220,50,RL,65.0,7804,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,3.0,3,BrkTil,3.0,3.0,1.0,4.0,622.0,1.0,0.0,500.0,1122.0,GasA,3.0,1,SBrkr,1328,653,0,1981,1.0,0.0,2,0,4,1,4.0,7,Min2,2,Detchd,1981.0,1.0,2.0,576.0,3.0,3.0,Y,431,44,0,0,0,0,0,12,2009,WD ,135000,91,2461.041648,10.141530999999999,3.0,475,0,0,0,0,0,0,0,0,0,1,0,0,11.813030057420567
2351,527356020,60,RL,80.0,16692,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,3.0,3,CBlock,4.0,3.0,1.0,4.0,790.0,2.0,469.0,133.0,1392.0,GasA,3.0,1,SBrkr,1392,1392,0,2784,1.0,0.0,3,1,5,1,4.0,12,Typ,2,Attchd,1978.0,2.0,2.0,564.0,3.0,3.0,Y,0,112,0,0,440,519,2000,7,2006,WD ,250000,41,3182.7696720000004,13.220458999999998,4.5,552,0,0,0,0,0,0,0,0,0,0,1,0,12.429216196844383
330,923226250,160,RM,21.0,1476,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,3.0,3,CBlock,3.0,3.0,1.0,6.0,176.0,1.0,0.0,370.0,546.0,GasA,5.0,1,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,3.0,5,Typ,0,,,,0.0,0.0,,,Y,200,26,0,0,0,0,0,3,2010,WD ,76000,49,1104.558546,9.449195,1.5,226,0,0,0,0,0,0,0,0,0,0,0,0,11.238488619268468
2586,535305120,20,RL,75.0,10170,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,3.0,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,216.0,216.0,GasA,3.0,1,SBrkr,1575,0,0,1575,0.0,0.0,1,1,2,1,4.0,5,Typ,1,Attchd,1951.0,1.0,2.0,400.0,3.0,3.0,Y,0,0,0,0,0,0,0,6,2006,WD ,155000,68,1493.79065,11.741945,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,11.951180395901384
224,905106140,60,RL,80.0,9364,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,3.0,3,CBlock,3.0,3.0,1.0,5.0,371.0,1.0,0.0,292.0,663.0,GasA,3.0,1,SBrkr,663,689,0,1352,0.0,0.0,1,1,4,1,3.0,7,Typ,0,Attchd,1969.0,3.0,1.0,299.0,3.0,3.0,Y,379,36,0,0,0,0,0,3,2010,WD ,158000,50,1553.8033810000002,11.049609,1.5,415,0,0,0,0,0,0,0,0,0,0,1,0,11.970350312009105
98,533212020,160,FV,24.0,2544,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4.0,3,PConc,4.0,3.0,1.0,6.0,368.0,5.0,42.0,190.0,600.0,GasA,5.0,1,SBrkr,600,600,0,1200,1.0,0.0,2,1,2,1,4.0,4,Typ,0,Detchd,2004.0,2.0,2.0,480.0,3.0,3.0,Y,0,172,0,0,0,0,0,2,2010,WD ,149500,15,1525.9302,13.932604999999999,3.5,172,0,0,0,0,0,0,1,0,0,0,0,0,11.915051671812877
2565,534479300,20,RL,82.0,9888,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,4,CBlock,3.0,3.0,1.0,4.0,486.0,1.0,0.0,450.0,936.0,GasA,3.0,1,FuseA,936,0,0,936,0.0,0.0,1,0,2,1,3.0,5,Typ,0,Attchd,1954.0,1.0,1.0,240.0,3.0,3.0,Y,0,0,160,0,0,0,0,3,2006,WD ,121000,65,1397.1661680000002,10.249402,1.0,160,0,0,1,0,0,0,0,0,0,0,0,0,11.703545824578878
1934,535304170,20,RL,68.0,7942,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,3,CBlock,3.0,3.0,1.0,3.0,85.0,5.0,955.0,0.0,1040.0,GasA,3.0,1,FuseF,1040,0,0,1040,0.0,1.0,1,0,3,1,3.0,6,Typ,0,Attchd,1953.0,3.0,1.0,293.0,3.0,3.0,Y,0,0,0,0,0,0,0,6,2007,WD ,136000,66,1569.53063,11.049609,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,11.820410164718188
997,527107010,60,RL,,15038,Pave,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,3.0,3,PConc,4.0,3.0,1.0,3.0,138.0,1.0,0.0,778.0,916.0,GasA,4.0,1,SBrkr,916,720,0,1636,0.0,0.0,2,1,3,1,3.0,7,Typ,1,Attchd,1996.0,3.0,2.0,386.0,3.0,3.0,Y,168,84,0,0,0,0,0,11,2008,WD ,173000,23,1967.453688,11.727916,2.5,252,0,0,0,0,0,0,0,0,0,0,1,0,12.061046873479915
64,528382020,60,RL,92.0,11764,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,4.0,3,PConc,4.0,3.0,1.0,6.0,524.0,1.0,0.0,628.0,1152.0,GasA,5.0,1,SBrkr,1164,1106,0,2270,0.0,0.0,2,1,4,1,4.0,9,Typ,1,Attchd,1999.0,3.0,3.0,671.0,3.0,3.0,Y,132,57,0,0,0,0,0,4,2010,WD ,290000,20,2743.12903,14.732812,2.5,189,0,0,0,1,0,0,0,0,0,0,1,0,12.577636201962656
1799,528458130,60,FV,75.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,4.0,3,PConc,4.0,3.0,3.0,6.0,64.0,1.0,0.0,1120.0,1184.0,GasA,5.0,1,SBrkr,1184,1426,0,2610,0.0,0.0,2,1,4,1,5.0,11,Typ,1,BuiltIn,2007.0,3.0,2.0,550.0,3.0,3.0,Y,208,364,0,0,0,0,0,8,2007,New,303477,12,2921.56488,15.425148,2.5,572,0,0,0,0,0,0,1,0,0,0,1,0,12.623061104072981
230,905109170,20,RL,,20062,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,4.0,4,CBlock,4.0,3.0,4.0,5.0,1092.0,1.0,0.0,328.0,1420.0,GasA,4.0,1,SBrkr,1483,0,0,1483,1.0,0.0,1,1,1,1,3.0,4,Typ,2,Attchd,1977.0,2.0,2.0,690.0,3.0,3.0,Y,496,0,0,0,0,0,0,4,2010,WD ,270000,42,2375.467154,13.240269,2.5,496,0,0,0,0,0,0,0,0,0,0,0,0,12.506177237980511
1295,902109160,50,RM,81.0,7308,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,2.0,2,BrkTil,3.0,3.0,1.0,3.0,360.0,1.0,0.0,576.0,936.0,GasA,4.0,0,FuseA,960,780,0,1740,0.0,0.0,1,0,2,1,5.0,6,Typ,1,Detchd,1920.0,1.0,1.0,225.0,2.0,2.0,N,0,0,236,0,0,0,0,6,2008,WD ,122250,99,1947.8306700000003,10.921928,1.0,236,0,0,0,0,0,1,0,0,0,1,0,0,11.713823407337118
638,535178120,20,RL,70.0,8750,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,3.0,3,CBlock,3.0,3.0,1.0,3.0,172.0,2.0,483.0,727.0,1382.0,GasA,4.0,1,FuseA,1382,0,0,1382,0.0,1.0,1,0,3,1,4.0,6,Typ,0,Attchd,1955.0,1.0,1.0,350.0,3.0,3.0,Y,280,0,0,0,0,0,0,7,2009,WD ,153000,64,2060.075366,10.941737999999999,1.5,280,0,0,1,0,0,0,0,0,0,0,0,0,11.938193200374572
2278,923202134,20,RL,70.0,8402,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,3,PConc,4.0,3.0,1.0,5.0,206.0,1.0,0.0,914.0,1120.0,GasA,5.0,1,SBrkr,1120,0,0,1120,0.0,0.0,1,0,3,1,3.0,6,Typ,0,,,,0.0,0.0,,,Y,0,30,0,0,0,0,0,12,2007,New,147000,12,1485.07856,10.927709,1.0,30,0,0,0,0,0,0,0,0,0,0,0,0,11.898187865760873
2202,909252150,70,RL,63.0,4000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,3,BrkTil,4.0,3.0,1.0,6.0,246.0,1.0,0.0,285.0,531.0,GasA,3.0,1,SBrkr,567,531,0,1098,1.0,0.0,1,0,2,1,3.0,5,Typ,1,Detchd,1930.0,1.0,1.0,216.0,3.0,3.0,Y,0,0,0,0,0,0,0,6,2007,WD ,148500,89,1239.7652190000001,12.528123,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.908340237224891
2833,908188150,160,RM,32.0,3363,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,4.0,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,976.0,976.0,GasA,5.0,1,SBrkr,976,732,0,1708,0.0,0.0,2,0,3,1,4.0,7,Maj1,0,Detchd,2004.0,1.0,2.0,380.0,3.0,3.0,Y,0,40,0,0,0,0,0,4,2006,WD ,130000,15,2051.4743040000003,13.932604999999999,2.0,40,1,0,0,0,0,0,0,0,0,0,0,0,11.77528972943772
1707,528150040,20,RL,94.0,13615,Pave,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,5.0,3,PConc,5.0,3.0,4.0,1.0,0.0,1.0,0.0,1802.0,1802.0,GasA,5.0,1,SBrkr,1802,0,0,1802,0.0,0.0,2,1,3,1,5.0,7,Typ,1,Attchd,2006.0,3.0,3.0,843.0,3.0,3.0,Y,158,105,0,0,0,0,0,6,2007,WD ,372000,13,2937.5629360000003,17.615808,2.5,263,0,0,0,0,1,0,0,0,0,0,0,0,12.826649133255284
2428,528228565,120,RL,43.0,3013,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,4.0,3,PConc,4.0,3.0,4.0,6.0,16.0,1.0,0.0,1346.0,1362.0,GasA,5.0,1,SBrkr,1506,0,0,1506,0.0,0.0,2,0,2,1,4.0,6,Typ,1,Attchd,2005.0,3.0,2.0,440.0,3.0,3.0,Y,142,20,0,0,0,0,0,4,2006,WD ,213490,14,2192.4538780000003,13.932604999999999,2.0,162,0,0,0,0,0,0,0,0,0,0,0,0,12.27134527214637
242,905453080,20,RL,44.0,17485,Pave,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,4.0,3,PConc,4.0,3.0,4.0,6.0,1346.0,1.0,0.0,162.0,1508.0,GasA,5.0,1,SBrkr,1508,0,0,1508,1.0,0.0,1,0,1,1,4.0,5,Typ,2,Attchd,2009.0,2.0,2.0,572.0,3.0,3.0,Y,0,0,0,0,0,0,0,1,2010,Con,308030,10,2371.506644,13.932604999999999,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.637952459809789
1564,914453045,20,RL,,23730,Pave,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,4.0,3,PConc,5.0,3.0,2.0,6.0,700.0,1.0,0.0,1140.0,1840.0,GasA,5.0,1,SBrkr,2032,0,0,2032,1.0,0.0,3,0,3,1,4.0,7,Typ,0,Attchd,1996.0,3.0,3.0,786.0,3.0,3.0,Y,0,46,192,0,0,0,0,9,2008,WD ,300000,23,3084.715436,14.610911999999999,4.0,238,0,0,0,0,0,0,0,0,0,0,0,0,12.611537753638338
2613,535403150,20,RL,79.0,8910,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,3.0,3,CBlock,3.0,3.0,2.0,5.0,655.0,1.0,0.0,0.0,655.0,GasA,5.0,1,SBrkr,1194,0,0,1194,0.0,1.0,1,0,3,1,3.0,6,Typ,1,BuiltIn,1954.0,3.0,2.0,539.0,3.0,3.0,Y,0,0,192,0,0,0,0,7,2006,WD ,159500,60,1594.704777,11.049609,1.5,192,0,0,1,0,0,0,0,0,0,0,0,0,11.979799201207037
2832,908188140,160,RM,24.0,2522,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,4.0,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,970.0,970.0,GasA,5.0,1,SBrkr,970,739,0,1709,0.0,0.0,2,0,3,1,4.0,7,Maj1,0,Detchd,2004.0,1.0,2.0,380.0,3.0,3.0,Y,0,40,0,0,0,0,0,4,2006,WD ,137500,15,2048.397792,13.932604999999999,2.0,40,1,0,0,0,0,0,0,0,0,0,0,0,11.831379196088763
2459,528439030,20,RL,73.0,8688,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,4.0,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,1616.0,1616.0,GasA,5.0,1,SBrkr,1616,0,0,1616,0.0,0.0,2,0,3,1,4.0,7,Typ,0,Attchd,2005.0,2.0,3.0,834.0,3.0,3.0,Y,208,59,0,0,0,0,0,4,2006,WD ,232000,14,2685.0813879999996,13.932604999999999,2.0,267,0,0,0,0,0,0,1,0,0,0,0,0,12.354492650648448
1360,903452025,30,RM,,6291,Grvl,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0.0,4.0,4,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,768.0,768.0,GasA,3.0,1,SBrkr,768,0,0,768,0.0,0.0,1,0,1,1,3.0,4,Typ,0,Detchd,1930.0,1.0,2.0,440.0,3.0,3.0,N,0,0,84,0,0,0,0,7,2008,WD ,93850,89,1304.458384,11.761755,1.0,84,0,1,0,0,0,0,0,0,1,0,0,0,11.449453042014655
2723,905200380,30,RL,,17529,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,3.0,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,872.0,872.0,GasA,2.0,0,FuseF,872,0,0,872,0.0,0.0,1,0,2,1,2.0,5,Mod,1,Detchd,1924.0,1.0,1.0,322.0,2.0,2.0,N,0,0,116,0,0,0,0,4,2006,WD ,105000,95,1365.626676,9.557065999999999,1.0,116,0,0,0,0,0,0,0,0,1,0,0,0,11.56171562913966
1350,903235100,30,RM,60.0,6324,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,520.0,520.0,GasA,2.0,0,SBrkr,520,0,0,520,0.0,0.0,1,0,1,1,2.0,4,Typ,0,Detchd,1920.0,1.0,1.0,240.0,2.0,3.0,Y,49,0,87,0,0,0,0,5,2008,WD ,68500,92,845.56556,8.756859,1.0,136,0,0,0,0,0,0,0,0,1,0,0,0,11.134589024250317
136,535106190,90,RL,80.0,11600,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,3.0,3,CBlock,3.0,3.0,1.0,3.0,443.0,1.0,0.0,662.0,1105.0,GasA,3.0,1,FuseA,1105,1169,0,2274,0.0,0.0,2,0,5,2,3.0,12,Typ,0,Detchd,1960.0,1.0,2.0,480.0,3.0,3.0,Y,0,0,0,0,0,0,0,1,2010,WD ,154300,59,2592.156137,10.249402,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.946654038351252
2235,910201050,50,RM,50.0,7288,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,4,BrkTil,3.0,1.0,1.0,1.0,0.0,1.0,0.0,936.0,936.0,GasA,5.0,1,SBrkr,936,665,0,1601,0.0,0.0,2,0,3,1,3.0,6,Typ,0,,,,0.0,0.0,,,N,0,0,0,176,0,0,0,9,2007,WD ,129850,94,1704.6316379999998,10.961548,2.0,176,0,1,0,0,0,0,0,0,0,1,0,0,11.774135217090894
